Date,Session Title,Player Name,Split Name,Tags,Split Start Time,Split End Time,Duration,Distance (km),Power Plays,Sprint Distance (m),Energy (kcal),Impacts,Top Speed (m/s),Distance Per Min (m/min),Power Score (w/kg),Player Load,Work Ratio,Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: > 20 G (Impacts),Power Play Duration Zones: 0 - 2.5 s (Power Plays),Power Play Duration Zones: 2.5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7.5 s (Power Plays),Power Play Duration Zones: 7.5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s
42991,Training 13/9/17 (Wed),05 E.Lewis,all, training, 42991.710189815,42991.808826389,"6971","5.1433","20","165.154","760.8487","2","7.8267","44.269","2.7702","626.6153","12.5755","2.5346","1.7225","0.7211","0.145","0.0201","7597.5","713.3","181.6","26.9","2.8","128","2","0","0","0","0","17","2","1","0","2.1622","0.3665","0.1153","0.0417","0.0091","2674.6","184.3","42.6","14.2","2.6","1.9836","0.3484","0.0951","0.0198","0.0016","5344.6","198.3","49.1","10.6","1.2","1.864","1.2661","1.0095","0.4844","0.2269","0.105","0.0734","0.0462","0.0242","0.0153","0.0284","7107.5","763.6","372.5","143.5","58.3","28.4","19.3","11.5","6.2","4","7.3","0","0","0","0","0","0","115","72","27","4","0","103","72","31","11",
42991,Training 13/9/17 (Wed),16 J.Barnett,all, training, 42991.71065162,42991.80997338,"6931","4.3974","21","169.482","576.401","1","7.9801","38.0673","2.3431","336.7488","11.8547","1.9818","1.6238","0.6223","0.1393","0.0302","7713.3","681.1","157.3","25.6","4.1","154","1","0","0","0","0","18","2","1","0","1.8661","0.3296","0.0741","0.0281","0.0106","2273.9","147.5","25.9","9","3","1.707","0.2959","0.0661","0.0194","0.0004","5924","157.7","30.8","9.3","0.3","1.3546","1.25","0.9217","0.3871","0.2211","0.0914","0.0592","0.0313","0.034","0.022","0.025","7262","745.9","339","112.7","56.9","23.8","13.6","8.2","7.8","5.1","6.4","0","0","0","0","0","0","124","49","18","3","0","110","41","18","12",
42991,Training 13/9/17 (Wed),09 A.Roscrow,all, training, 42991.710537037,42991.809168981,"6941","4.6463","28","319.307","615.379","1","7.0112","40.1636","2.5243","373.8425","9.9745","2.4622","1.3295","0.5352","0.2907","0.0286","7773.9","559.1","132.7","51.8","4.2","157","1","0","0","0","0","22","6","0","0","1.8972","0.3476","0.1194","0.0365","0.0122","2574.5","161.6","42.8","11.8","3.5","1.7995","0.3302","0.0795","0.021","0.0032","5508.9","171.3","35.9","10","1.4","1.8989","1.0737","0.7063","0.3321","0.26","0.1412","0.0748","0.0505","0.0382","0.0258","0.0449","7355.2","652.1","268.2","98.1","62","31.8","17.6","11.3","8.3","6","11.1","0","0","0","0","0","0","99","59","18","4","0","80","62","23","11",
42991,Training 13/9/17 (Wed),02 D.Rees,all, training, 42991.711693287,42991.810555556,"6841","4.6231","19","326.822","546.2381","2","9.209","40.5473","2.5146","370.5605","10.8093","2.2686","1.5531","0.4745","0.1926","0.1343","7710.6","658.6","120.2","34.3","18","97","2","0","0","0","0","12","4","3","0","1.9485","0.3108","0.1133","0.041","0.0223","2485.5","164","40.4","13.4","6","1.7502","0.3119","0.1024","0.0185","0.0042","5580.9","192.2","46.6","10.2","2.5","1.7358","1.2065","0.7747","0.3105","0.1872","0.115","0.0885","0.0522","0.046","0.022","0.0847","7312.7","705.9","291.2","97","48.9","26.8","17.8","10.9","9.4","3.9","17.2","0","0","0","0","0","0","101","70","24","9","0","100","48","25","20",
42991,Training 13/9/17 (Wed),07 E.Evans,all, training, 42991.71377662,42991.815971065,"7103","4.7238","19","325.06","583.1843","1","7.4934","39.9022","2.4618","375.0802","10.4818","2.4476","1.4389","0.5121","0.2426","0.0825","8039.4","606.1","129.2","43.1","11.8","77","1","0","0","0","0","11","5","3","0","1.9803","0.348","0.1065","0.0291","0.0091","2817.7","171.3","38.3","9","2.5","1.8246","0.3162","0.0909","0.017","0.0021","5556.5","182.8","40.3","10.1","1.1","1.7926","1.219","0.7691","0.3416","0.2034","0.1516","0.077","0.0506","0.0393","0.0317","0.0479","7552.9","745.8","290.6","102","49.5","33.6","17","12.3","8.3","6.7","10.9","0","0","0","0","0","0","99","59","27","4","0","88","62","18","9",
42991,Training 13/9/17 (Wed),04 B.Woolridge,all, training, 42991.710444444,42991.813164352,"6968","4.4068","15","112.299","507.1319","3","7.0756","37.9462","2.2803","478.1099","11.0738","1.8357","1.7191","0.7397","0.0939","0.0184","7979.4","681.5","194.2","17.2","2.7","315","3","0","0","0","0","13","2","0","0","1.8928","0.3057","0.0973","0.0235","0.0046","2422.1","168.9","39.1","8.9","1.5","1.6969","0.298","0.0682","0.0167","0.0031","6010.6","174.4","37.2","9.5","2.8","1.4183","0.898","1.1808","0.5007","0.1914","0.0938","0.0377","0.0291","0.0137","0.0137","0.0296","7667.3","530","417.5","149.8","52.9","24.6","10.8","7.6","3.6","3.7","7.2","0","0","0","0","0","0","102","72","28","7","0","83","62","25","9",
42991,Training 13/9/17 (Wed),10 C.Corsby,all, training, 42991.711231481,42991.813854167,"6960","4.5023","21","268.784","584.7857","0","7.4045","38.8125","2.3032","535.0932","10.6378","2.1244","1.4643","0.6448","0.2234","0.0453","8047.4","612.2","160.2","40.2","6.5","241","0","0","0","0","0","10","8","3","0","1.8971","0.3332","0.0778","0.0225","0.0098","2459.4","154.3","31.4","7.4","2.8","1.7728","0.3207","0.0609","0.0063","0.0012","6004.6","170.9","31.3","3.6","0.8","1.5712","1.1044","0.8102","0.4359","0.2633","0.1348","0.0795","0.0459","0.0248","0.0075","0.0248","7644.1","660.6","301.1","126.7","63.5","31.2","17.3","9.6","5.4","1.7","5.3","0","0","0","0","0","0","118","58","14","2","0","100","51","17","9",
42991,Training 13/9/17 (Wed),18 W.Evans,all, training, 42991.715237269,42991.809361111,"6841","4.145","11","136.43","582.7517","2","8.049","36.3541","2.3294","315.6999","10.6884","2.1564","1.4715","0.3806","0.1024","0.034","7393","618.9","97.4","18.2","4.7","121","2","0","0","0","0","8","3","0","0","1.834","0.2563","0.0812","0.0338","0.0054","2451.4","135.1","30.9","10.2","1.6","1.614","0.2257","0.067","0.024","0.0036","5315.4","142.8","31.1","12.1","1.6","1.563","1.1815","0.8073","0.2559","0.1163","0.066","0.043","0.0293","0.0227","0.0152","0.0447","6953.6","714.2","300.8","77.2","31.1","17.2","10.7","7.1","5.5","3.3","11.5","0","0","0","0","0","0","96","46","23","7","0","89","42","20","10",
42991,Training 13/9/17 (Wed),08 C.Baker,all, training, 42991.725697917,42991.81034838,"6841","4.3751","3","45.568","585.4643","2","6.0534","38.3722","2.6317","512.0816","11.7082","2.428","1.4557","0.4458","0.0456","0","6570.4","620.2","114.8","8.3","0","151","2","0","0","0","0","1","2","0","0","1.951","0.2604","0.0538","0.0099","0.0062","2529.9","140.5","23.2","4.3","1.8","1.8053","0.245","0.0356","0.0072","0.0008","4433.6","152.7","22.9","4.3","0.5","1.8628","1.19","0.7626","0.3211","0.1235","0.0605","0.0281","0.0158","0.0046","0.0027","0.0033","6145.8","718.8","285.5","96.9","34.9","16.5","7.9","3.9","1.5","0.9","1.1","0","0","0","0","0","0","133","41","11","3","0","113","48","10","4",
42991,Training 13/9/17 (Wed),12 D.Spencer,all, training, 42991.711138889,42991.81653588,"7199","4.4113","20","249.444","596.1175","0","7.2534","36.7656","2.2283","386.7399","8.9609","2.3409","1.2792","0.5418","0.1842","0.0652","8403","525.4","135.2","33.2","9.4","141","0","0","0","0","0","15","2","2","1","1.9067","0.3171","0.0987","0.0295","0.0069","2555.5","158.8","36.8","10.3","1.9","1.677","0.2636","0.0817","0.0242","0.0059","6126.7","160.8","40.2","12.4","2.8","1.7314","1.0148","0.7867","0.3385","0.2078","0.1177","0.0897","0.0398","0.025","0.0181","0.0418","7955.5","630.8","291.2","99.5","51","28","18.5","9.9","6.5","4.5","10.8","0","0","0","0","0","0","96","59","25","10","0","87","63","25","7",
42991,Training 13/9/17 (Wed),11 J.Lam,all, training, 42991.710189815,42991.816503472,"7279","5.7276","22","261.926","751.4085","0","7.6601","47.2118","2.8955","443.3403","13.7107","2.5387","2.0244","0.9026","0.19","0.072","8078.7","832.3","230.2","34.2","10.1","96","0","0","0","0","0","15","4","3","0","2.436","0.4451","0.117","0.0377","0.0078","2579.4","212.9","44","12.9","2.5","2.1416","0.4128","0.1067","0.0195","0.0033","6052.3","217.4","51.6","10.3","2.2","1.8089","1.3979","1.2495","0.6037","0.2789","0.1409","0.0959","0.0515","0.0325","0.0169","0.051","7543.2","844","453.5","177.1","73.9","35.5","22.5","12.1","7.5","4.2","12","0","0","0","0","0","0","145","84","30","8","0","137","75","31","8",
42991,Training 13/9/17 (Wed),03 K.McCarthy,all, training, 42991.711,42991.821497685,"7640","5.5099","30","350.095","657.1271","0","7.6956","43.2713","2.7611","405.4072","12.9727","2.4657","1.9578","0.7363","0.2771","0.073","8458.4","841.7","187","49.7","10.2","283","0","0","0","0","0","23","6","1","0","2.2478","0.4611","0.159","0.0403","0.0178","2810.7","204.1","55.2","14.2","5.8","2.0119","0.3942","0.1327","0.0365","0.0085","6159.2","214.9","61.8","16.8","4.3","1.7915","1.4252","1.0767","0.4539","0.2866","0.1438","0.1104","0.0631","0.0505","0.0368","0.0713","7962.1","862.6","398.5","136.1","74.1","34.9","24.6","14.9","11.5","9.1","18.6","0","0","0","0","0","0","123","88","36","19","0","119","80","29","22",
42991,Training 13/9/17 (Wed),14 J.Edwards,all, , 42991.713844907,42991.822153935,"7637","4.1294","23","297.865","497.2018","1","7.8445","32.4427","2.1172","301.8718","9.28","1.8857","1.306","0.6399","0.2404","0.0575","8594.5","549.8","162.5","42.9","8.1","120","1","0","0","0","0","16","4","2","1","1.6215","0.4207","0.1158","0.0283","0.011","1934.5","191.7","44.2","9.5","3.4","1.4536","0.3364","0.1093","0.0287","0.0042","6914.6","189.7","53.8","14.4","2","1.3654","0.998","0.7199","0.4277","0.2348","0.132","0.0704","0.0522","0.046","0.0302","0.0528","8206.9","603","269.8","128.1","59.4","32","16.5","12.2","9.8","7.1","13","0","0","0","0","0","0","109","77","32","10","0","99","86","22","9",
42991,Training 13/9/17 (Wed),05 E.Lewis,Warm-Up, training, 42991.729128241,42991.740253056,"952","0.6692","0","0","89.9861","0","3.4045","42.1762","2.9287","74.0175","18.7767","0.2488","0.4142","0.0062","0","0","796","163.5","1.8","0","0","3","0","0","0","0","0","0","0","0","0","0.323","0.0185","0.0022","0","0","458.3","13.3","1.3","0","0","0.3135","0.0098","0.002","0","0.0003","476.3","9.8","1.8","0","0.5","0.1914","0.1811","0.2764","0.0184","0.0014","0.0003","0","0","0","0","0.0003","755.3","95.5","102.9","6.7","0.7","0.1","0","0","0","0","0.1","0","0","0","0","0","0","5","3","0","0","0","13","2","0","0",
42991,Training 13/9/17 (Wed),16 J.Barnett,Warm-Up, training, 42991.729128241,42991.740253056,"952","0.6921","0","0","82.3481","0","3.2178","43.6214","2.9966","44.5653","20.8489","0.2378","0.454","0.0003","0","0","774.8","186.3","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0.3416","0.0179","0.0004","0","0","435.2","11.1","0.2","0","0","0.3201","0.0118","0","0.0004","0","503.9","10.3","0","0.5","0","0.1887","0.2304","0.2633","0.0093","0","0","0","0","0.0004","0","0","738.4","120.1","99","3.5","0","0","0","0","0.2","0","0","0","0","0","0","0","0","16","0","0","0","0","13","1","0","0",
42991,Training 13/9/17 (Wed),09 A.Roscrow,Warm-Up, training, 42991.729128241,42991.740253056,"952","0.7069","0","0","84.9994","0","3.8711","44.5554","3.1316","44.5511","18.8599","0.2788","0.4185","0.0096","0","0","790.2","168.4","2.7","0","0","5","0","0","0","0","0","0","0","0","0","0.3467","0.0241","0.0021","0.0011","0","430.8","18","1.4","0.5","0","0.3129","0.0193","0.0008","0","0","494.4","14.7","1.5","0","0","0.2151","0.212","0.2589","0.0152","0.0057","0","0","0","0","0","0","742.7","113.4","97.7","5.5","2","0","0","0","0","0","0","0","0","0","0","0","0","16","3","0","0","0","20","2","1","0",
42991,Training 13/9/17 (Wed),02 D.Rees,Warm-Up, training, 42991.729128241,42991.740253056,"952","0.6424","0","0","67.1676","2","3.2445","40.4886","2.7451","42.6852","16.7586","0.3159","0.3259","0.0007","0","0","816.7","144.4","0.2","0","0","1","2","0","0","0","0","0","0","0","0","0.3158","0.0152","0.002","0.0005","0.0005","440.8","15.5","1.5","0.3","0.2","0.2987","0.0079","0.0012","0.0003","0.0003","489.4","11.7","1","0.5","0.4","0.2423","0.2923","0.1036","0.0031","0.0002","0.0003","0.0003","0","0","0","0.0003","763.5","155.6","40.4","1.3","0.2","0.1","0.1","0","0","0","0.1","0","0","0","0","0","0","4","0","2","0","0","5","4","0","1",
42991,Training 13/9/17 (Wed),07 E.Evans,Warm-Up, training, 42991.729128241,42991.740253056,"952","0.6218","0","0","69.8056","0","4.1823","39.1915","2.7468","40.2471","17.3845","0.2147","0.3956","0.0115","0","0","799.8","158.3","3.1","0","0","1","0","0","0","0","0","0","0","0","0","0.3115","0.0182","0.0012","0","0","450.3","11.3","0.5","0","0","0.2727","0.0176","0.0006","0","0","482.9","15.4","0.8","0","0","0.1815","0.1805","0.234","0.0212","0.0039","0.0007","0","0","0","0","0","769.3","96.1","87","7.4","1.2","0.2","0","0","0","0","0","0","0","0","0","0","0","15","2","0","0","0","12","2","0","0",
42991,Training 13/9/17 (Wed),04 B.Woolridge,Warm-Up, training, 42991.729128241,42991.740253056,"952","0.6768","0","0","71.433","3","3.86","42.6527","2.9614","58.0425","16.4274","0.2209","0.3866","0.0693","0","0","805.9","135.5","19.8","0","0","21","3","0","0","0","0","0","0","0","0","0.3316","0.0146","0.0008","0.0003","0.0002","440.1","10.8","0.5","0.3","0.1","0.3179","0.0102","0.0007","0","0.0005","498.3","9.6","0.9","0.1","0.5","0.1999","0.0657","0.331","0.0689","0.0095","0.001","0.0003","0","0.0001","0","0.0002","789.9","35.3","111.5","20.9","2.9","0.4","0.1","0","0.1","0","0.1","0","0","0","0","0","0","9","0","0","1","0","10","1","0","0",
42991,Training 13/9/17 (Wed),10 C.Corsby,Warm-Up, training, 42991.729128241,42991.740253056,"952","0.7496","1","16.308","92.0132","0","5.8445","47.2467","3.3699","60.2687","21.0132","0.2675","0.4387","0.0272","0.0163","0","768.8","182.8","6.8","2.9","0","2","0","0","0","0","0","0","0","1","0","0.3454","0.0279","0.006","0.002","0.0014","397.2","15.1","2.2","0.4","0.3","0.3376","0.0216","0.0065","0.0012","0","528","14.9","2.6","0.4","0.2","0.2253","0.2382","0.2285","0.0242","0.02","0.0044","0.0009","0.0019","0.0004","0.001","0.0047","737.3","121.9","86.7","7.6","4.6","1.2","0.2","0.4","0.1","0.2","1.1","0","0","0","0","0","0","15","5","2","0","0","19","3","1","1",
42991,Training 13/9/17 (Wed),18 W.Evans,Warm-Up, training, 42991.729128241,42991.740253056,"952","0.6449","0","0","82.9909","0","3.6267","40.6448","2.8368","45.3045","16.1968","0.2582","0.371","0.0157","0","0","812.4","144.4","4.5","0","0","6","0","0","0","0","0","0","0","0","0","0.3379","0.0099","0.0015","0","0","448.7","7.4","1.1","0","0","0.2803","0.0142","0.0006","0.0005","0","491.7","11.3","0.6","0.5","0","0.219","0.1475","0.2505","0.0231","0.0037","0.0006","0","0","0","0","0.0005","777.1","84.4","90.2","7.9","1.3","0.2","0","0","0","0","0.2","0","0","0","0","0","0","16","1","0","0","0","12","2","0","0",
42991,Training 13/9/17 (Wed),08 C.Baker,Warm-Up, training, 42991.729128241,42991.740253056,"952","0.6477","0","0","84.1491","1","4.7111","40.8243","2.9087","71.7915","16.9874","0.2546","0.3479","0.0453","0","0","808.2","141.2","11.9","0","0","1","1","0","0","0","0","0","0","0","0","0.3056","0.0149","0.0026","0.0023","0.0005","400","8.5","2","1.3","0.2","0.3001","0.0179","0.0023","0.0014","0","536","11.4","1.4","0.5","0","0.207","0.1855","0.2031","0.0349","0.0086","0.0052","0.0018","0","0.0004","0.0003","0.001","767.6","104","74","10.5","2.4","1.7","0.6","0","0.1","0.1","0.3","0","0","0","0","0","0","11","1","2","0","0","6","1","2","1",
