Date,Session Title,Player Name,Split Name,Tags,Split Start Time,Split End Time,Duration,Distance (km),Power Plays,Sprint Distance (m),Energy (kcal),Impacts,Top Speed (m/s),Distance Per Min (m/min),Power Score (w/kg),Player Load,Work Ratio,Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: > 20 G (Impacts),Power Play Duration Zones: 0 - 2.5 s (Power Plays),Power Play Duration Zones: 2.5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7.5 s (Power Plays),Power Play Duration Zones: 7.5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s
43071,Penybont (A) 2/12/17,02 D.Rees,all, game, 43071.576893519,43071.685767361,"9322","13.7959","84","1283.944","1666.5206","6","8.3178","88.7954","6.9603","706.0363","34.7401","5.1586","4.74","2.6133","0.853","0.4309","6615.8","1916.9","662.5","152.6","58.9","265","6","0","0","0","0","47","22","7","8","5.559","1.1103","0.3593","0.119","0.033","3855.7","465.2","127.1","36","10.1","5.1377","1.1189","0.285","0.0637","0.0101","4225.4","518.1","131.2","32.6","5.3","2.9418","3.629","3.0613","1.7111","0.889","0.5565","0.3516","0.2334","0.147","0.1067","0.1684","5022","2234.3","1097.2","496.7","223.1","126.7","72.2","45.7","30.5","21.4","36.9","0","0","0","0","0","0","321","230","83","22","0","316","192","83","40",
43071,Penybont (A) 2/12/17,03 K.McCarthy,all, game, 43071.579982639,43071.689896991,"9169","12.4946","78","1042.115","1513.6639","13","8.3556","81.7619","6.3523","676.7691","32.6889","4.6919","4.3917","2.3689","0.7573","0.2848","6860.2","1865.5","594.8","136.3","39.7","711","14","0","0","0","0","46","19","8","5","4.7756","1.1843","0.3697","0.132","0.0302","3654.7","512","135.4","42.5","9.1","4.5306","1.0761","0.315","0.0666","0.0145","4409.1","545.3","149.8","31.8","6.8","2.7661","3.5825","2.4535","1.497","0.8493","0.5124","0.2853","0.1841","0.1029","0.082","0.1794","5464.5","2183.7","899.3","429.4","214.9","119.1","63.3","39.6","24.2","17.8","40.7","0","0","0","0","0","0","347","224","77","28","0","320","207","96","36",
43071,Penybont (A) 2/12/17,05 E.Lewis,all, game, 43071.574959491,43071.690827546,"9683","13.732","66","767.802","2051.2717","12","7.4978","85.0892","6.3506","1041.8101","34.4401","5.274","5.1684","2.5217","0.649","0.1188","7076.5","2158.8","641.6","116.9","17.2","542","11","1","0","0","0","39","19","5","3","5.6873","1.1047","0.2794","0.0712","0.0185","4209","475.6","105.3","23.9","5.3","5.2835","1.0138","0.2224","0.0474","0.0037","4565","502.6","101.5","21.1","1.7","3.1913","3.989","3.1096","1.666","0.7963","0.4275","0.1997","0.1063","0.0835","0.0562","0.1065","5581.6","2403.2","1119.5","480.7","197.3","98.6","47","26.3","19.2","12.9","24.7","0","0","0","0","0","0","417","159","59","8","0","334","183","55","22",
43071,Penybont (A) 2/12/17,08 C.Baker,all, game, 43071.575105324,43071.688594907,"9478","14.6084","89","1275.929","2132.9249","10","8.6312","92.4776","7.1383","819.7981","41.181","4.1288","5.6928","3.5108","0.9503","0.3257","6334.3","2365.8","889.1","170.1","46.2","559","10","0","0","0","0","52","26","9","2","5.6676","1.2387","0.372","0.1118","0.0476","3901","494.1","122.7","33.3","13.1","5.5792","1.2004","0.3108","0.0714","0.0088","4566.5","506.4","131","32.6","4.8","2.0301","4.2085","3.3762","2.2106","1.1365","0.6438","0.3406","0.1979","0.1448","0.1014","0.2181","4849","2498.2","1194.1","621.5","279.7","144.2","74.1","43.3","30.6","22.9","47.9","0","0","0","0","0","0","358","231","95","24","0","333","210","71","44",
43071,Penybont (A) 2/12/17,04 B.Woolridge,all, game, 43071.579909722,43071.689930556,"9178","13.0847","61","563.821","1535.5284","3","7.9112","85.5393","6.4375","818.2987","34.7139","4.8756","5.1655","2.4797","0.4545","0.1093","6663.7","2107","636.9","83","15.1","1052","3","0","0","0","0","44","15","1","1","5.4312","1.0571","0.2977","0.0778","0.0203","3941.9","475.1","114.8","27.6","6.9","4.9314","0.9532","0.251","0.0569","0.0081","4273.5","507.5","125.2","28.7","4.5","2.8955","3.5954","3.4088","1.6341","0.7111","0.3252","0.1944","0.1039","0.072","0.0451","0.0991","5234.7","2177","1220.5","480.6","184.2","83.3","45.4","25.6","17.6","11.9","24.9","0","0","0","0","0","0","371","211","72","18","0","327","217","65","31",
43071,Penybont (A) 2/12/17,07 E.Evans,all, game, 43071.577550926,43071.689396991,"8277","12.281","73","917.817","1587.7829","5","7.6578","89.025","6.1109","649.2503","32.6652","4.43","4.5192","2.414","0.7139","0.2039","6983.3","1914.6","608.5","128.1","29","298","5","0","0","0","0","47","21","2","3","4.9546","1.0963","0.3062","0.0937","0.0363","3537.1","466.7","109.2","30.6","9.9","4.474","0.911","0.3069","0.0864","0.0157","4883.7","444.8","134.1","39.6","7.8","2.4608","3.7894","2.5187","1.4927","0.8092","0.4206","0.2879","0.1482","0.1073","0.0746","0.1716","5567.2","2273.9","917","420.5","197.7","98.6","65.6","35.2","26","18.8","43","0","0","0","0","0","0","321","197","83","35","0","341","161","75","27",
43071,Penybont (A) 2/12/17,06 B.Bowler,all, game, 43071.604864583,43071.690103009,"7037","11.5531","55","577.018","1567.5544","4","7.3801","98.5057","7.3434","610.7216","42.6486","3.4239","4.6468","2.9054","0.4952","0.0818","4604.2","1913.1","745","90.3","12","459","4","0","0","0","0","32","14","5","4","4.4982","1.0222","0.2433","0.0605","0.0251","2626.9","413.7","91.1","20.8","7.7","4.5724","0.9311","0.1706","0.0245","0.0052","3689.1","419.6","80.2","12.6","2.9","1.8324","3.0864","3.0915","1.8563","0.9174","0.3695","0.1688","0.0903","0.0623","0.034","0.0442","3465.8","1861.4","1087.4","529.4","234","90.4","40.6","21.4","14.6","8","11.6","0","0","0","0","0","0","339","167","38","10","0","290","175","49","23",
43071,Penybont (A) 2/12/17,10 C.Corsby,all, game, 43071.578501157,43071.689965278,"9303","13.8862","51","630.117","1836.8286","6","8.8023","89.5597","6.6523","1013.4106","37.7062","5.1325","5.541","2.5826","0.4649","0.1652","6548.6","2308.3","666.9","84","22.7","1069","6","0","0","0","0","30","17","4","0","5.6178","1.1692","0.245","0.0633","0.0159","3942.3","508.3","92.8","20.4","4.7","5.5347","0.9961","0.1989","0.0399","0.0055","4446.7","501.7","93","17.7","2.9","2.8269","4.294","3.4278","1.7365","0.762","0.3302","0.1709","0.1282","0.0675","0.0475","0.0948","4895.7","2603.4","1234.4","506.2","197.7","78.7","39.4","28","15","10.8","21.2","0","0","0","0","0","0","437","199","44","13","0","415","203","54","16",
43071,Penybont (A) 2/12/17,11 J.Lam,all, game, 43071.604818287,43071.693048611,"5891","9.0399","56","749.508","1211.2677","8","8.3801","92.0719","5.6104","550.7853","30.9336","3.0651","3.2725","1.9528","0.5638","0.1857","5632.1","1372.5","492","100.5","26","259","7","1","0","0","0","35","16","4","1","3.6755","0.7454","0.1895","0.0611","0.0242","2301","286.3","63.3","19.4","6.5","3.4521","0.6733","0.1648","0.0382","0.0158","4565.6","284.1","72.5","17.5","6.9","1.5973","2.7018","1.9572","1.2511","0.6026","0.3531","0.1956","0.1375","0.0807","0.0531","0.1099","4587","1636.9","701","346.3","146.6","79.6","42.6","29.5","17.2","10.9","25.5","0","0","0","0","0","0","204","113","30","21","0","190","98","34","20",
43071,Penybont (A) 2/12/17,12 D.Spencer,all, game, 43071.580633102,43071.68912963,"9046","7.4581","34","567.528","1028.9403","15","8.3356","49.4677","3.7339","477.8682","17.8963","3.2314","2.4456","1.2135","0.4232","0.1443","7956.3","1011.6","310.9","75.1","20.1","229","15","0","0","0","0","17","12","2","3","3.0711","0.6362","0.1783","0.0462","0.0111","3173.1","288.2","65.5","15.4","3.1","2.7798","0.5316","0.1603","0.0356","0.0078","5442.2","285.4","79","18","4.1","2.1023","1.9713","1.5175","0.7769","0.3958","0.2414","0.1789","0.0852","0.0622","0.0407","0.0858","7138.2","1206.9","546.5","227.5","101.6","54.3","37.3","19.6","13.3","8.9","19.9","0","0","0","0","0","0","165","130","39","18","0","176","120","39","9",
