Date,Session Title,Player Name,Split Name,Tags,Split Start Time,Split End Time,Duration,Distance (km),Power Plays,Sprint Distance (m),Energy (kcal),Impacts,Top Speed (m/s),Distance Per Min (m/min),Power Score (w/kg),Player Load,Work Ratio,Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: > 20 G (Impacts),Power Play Duration Zones: 0 - 2.5 s (Power Plays),Power Play Duration Zones: 2.5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7.5 s (Power Plays),Power Play Duration Zones: 7.5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s
43065,Connahs Quay (H) 25/11/17,15 R.Thomas,all, game, 43065.569125,43065.687686343,"10004","5.6226","15","213.308","633.1124","5","7.6023","33.7224","2.4637","411.7403","9.9242","3.3565","1.5723","0.4805","0.1669","0.0464","9394.5","691.7","120.9","29.8","6.7","312","5","0","0","0","0","6","8","0","1","2.3813","0.4123","0.1081","0.034","0.0034","3595.1","240.8","43.2","11.1","1","2.2326","0.362","0.07","0.0171","0.002","6045.4","251.4","43.5","10.7","1.4","2.4431","1.6517","0.7172","0.3292","0.1982","0.1071","0.0725","0.0419","0.0232","0.0143","0.0243","8712.2","1032.4","279.9","101.6","51.7","24.4","16.4","10.3","5.1","3.7","5.9","0","0","0","0","0","0","197","67","26","6","0","141","80","23","7",
43065,Connahs Quay (H) 25/11/17,28 R.Morgan,all, game, 43065.568636574,43065.696747685,"10352","4.6379","12","4.28","538.3346","3","6.1445","26.8812","1.8842","391.6019","7.6134","2.7453","1.3507","0.5377","0.0043","0","10359.3","577.5","131.2","0.7","0","228","3","0","0","0","0","9","0","3","0","1.9966","0.3735","0.0923","0.017","0.0015","2933.7","227.2","46.3","7.4","0.6","1.7934","0.2775","0.0691","0.0127","0.0042","7565.3","228","48.6","8.4","3.2","2.0557","1.2498","0.7182","0.3238","0.1462","0.0636","0.0313","0.0229","0.0086","0.0062","0.0114","9837.4","775","276.7","99.4","38.5","16.9","9.2","6.5","3.1","2.1","3.9","0","0","0","0","0","0","126","76","11","11","0","114","90","25","4",
43065,Connahs Quay (H) 25/11/17,02 D.Rees,all, game, 43065.570260417,43065.691752315,"9906","12.9808","86","1003.172","1593.3062","13","8.2312","78.624","5.9635","713.0021","29.3001","4.9292","4.4001","2.6484","0.8024","0.2008","7857.9","1799.8","668","143.5","27.7","294","12","1","0","0","0","55","18","10","3","5.1417","1.057","0.3654","0.1306","0.0739","3585.7","474.8","131.1","40.6","20","4.6662","1.1315","0.3267","0.0728","0.0151","5507.2","536.5","156.5","36.8","7.7","2.9173","3.3648","2.772","1.6269","0.9265","0.5213","0.3084","0.1933","0.1235","0.0746","0.1523","6398.7","2073.5","1002","469.2","234.8","123","70.6","42.3","28.9","17.5","36.4","0","0","0","0","0","0","324","256","91","32","0","313","196","93","60",
43065,Connahs Quay (H) 25/11/17,09 A.Roscrow,all, game, 43065.56981713,43065.687719907,"8985","10.9392","73","1182.768","1487.5252","5","9.5401","73.0498","5.0916","610.0181","24.7951","4.2034","3.5488","2.0043","0.7842","0.3986","8012.8","1480.8","499.2","138.8","55.1","394","5","0","0","0","0","36","23","8","6","4.2658","0.8816","0.2966","0.0947","0.0315","3252.6","351.8","94.6","28.3","8.4","4.2063","0.9173","0.192","0.0441","0.0094","5944.7","400.9","81.7","19.6","4.1","2.6013","2.8753","2.0899","1.2277","0.74","0.5178","0.3202","0.1704","0.1316","0.0842","0.1808","6852.7","1758.4","766.4","346.2","178.3","108.3","63.7","34","25.2","15.9","37.6","0","0","0","0","0","0","286","140","37","17","0","224","149","53","26",
43065,Connahs Quay (H) 25/11/17,21 H.Owen,all, game, 43065.572665509,43065.694780093,"9834","6.2407","17","199.075","715.7468","5","8.6978","38.076","2.7065","589.3618","11.5755","3.3685","1.9775","0.6955","0.1147","0.0843","9487.6","854.9","176.2","20.7","11.3","347","5","0","0","0","0","13","3","1","0","2.6736","0.4737","0.1214","0.0308","0.0155","3597.5","261.2","49.7","10.6","4.1","2.368","0.4217","0.105","0.0257","0.0053","6269.7","284.4","56.8","14","2.7","2.5856","1.6498","0.9751","0.4869","0.2052","0.1072","0.0854","0.0583","0.0251","0.0149","0.0472","8899.5","992.2","374.2","146.2","57.1","29.3","19","12","5.8","4.1","11.3","0","0","0","0","0","0","183","95","33","8","0","172","88","25","16",
43065,Connahs Quay (H) 25/11/17,03 K.McCarthy,all, game, 43065.573296296,43065.69387963,"9701","12.0557","72","1012.118","1479.3062","9","8.4112","74.5634","5.6587","698.6038","29.7704","4.1816","4.3335","2.5284","0.7592","0.2529","7767.9","1844.1","634.5","136","35.9","677","9","0","0","0","0","42","21","5","4","4.6343","1.1497","0.3367","0.1334","0.065","3374.9","507.6","120.5","44.3","19.4","4.2473","1.0646","0.3309","0.0793","0.0145","5620.6","525.5","158.2","39.1","8.3","2.3984","3.4465","2.3565","1.6254","0.8692","0.5384","0.2903","0.1686","0.1166","0.0779","0.168","6475.7","2082.8","859.8","462.8","221.3","125.3","66.8","39.1","27.1","17.5","40.2","0","0","0","0","0","0","365","219","91","33","0","330","187","80","64",
43065,Connahs Quay (H) 25/11/17,17 G.Howell,all, game, 43065.577459491,43065.693707176,"9327","4.9309","8","38.458","547.3351","6","5.8467","31.7201","2.1716","407.3023","9.0773","3.1129","1.4366","0.3429","0.0385","0","9324.2","623.7","88.7","7.1","0","334","6","0","0","0","0","8","0","0","0","2.1382","0.3654","0.082","0.0148","0.0024","3351.2","219.4","38.2","6.1","0.8","1.9629","0.2911","0.0624","0.0113","0.0004","6158.7","223.7","39.1","6.3","0.2","2.1316","1.6156","0.7113","0.2556","0.1046","0.0523","0.0253","0.0123","0.0101","0.0062","0.0059","8603.1","1016.2","276.4","83.3","31","16","7.4","3.8","3","1.8","1.7","0","0","0","0","0","0","155","73","17","1","0","147","82","23","3",
43065,Connahs Quay (H) 25/11/17,08 C.Baker,all, game, 43065.571644676,43065.69322338,"9787","13.4256","85","848.956","1962.3896","4","8.2178","82.3067","6.1351","797.331","36.1677","3.9356","5.548","3.093","0.7868","0.0621","7247.8","2324.1","780.6","143.2","8.7","469","4","0","0","0","0","53","29","3","0","5.317","1.2057","0.3122","0.0921","0.0514","3553.5","504.1","112","31.2","13.9","4.9288","1.1543","0.2791","0.0713","0.0136","5587.3","534.6","126.5","34.4","6.9","1.9699","4.0539","3.2156","1.9029","1.088","0.4893","0.2688","0.1545","0.089","0.0728","0.1211","5849.9","2400.8","1149","541.5","267.8","121.1","66","36.6","22.2","18.4","31.1","0","0","0","0","0","0","372","231","92","31","0","347","222","67","41",
43065,Connahs Quay (H) 25/11/17,05 E.Lewis,all, game, 43065.569768519,43065.687744213,"9948","12.0452","46","593.539","1827.7088","3","8.2201","72.6491","5.5655","1027.9421","29.3417","4.6491","4.446","2.3565","0.4501","0.1435","7618.1","1873.2","601.3","80.2","20.2","452","3","0","0","0","0","29","12","5","0","4.79","0.9984","0.3167","0.0942","0.03","3560.4","458.8","120.9","32","9.4","4.536","1.0061","0.2337","0.0353","0.005","5352","521.5","117.6","17.7","2.7","2.8567","3.4229","2.6081","1.5862","0.668","0.3744","0.2067","0.1124","0.0655","0.0587","0.0856","6313.5","2077.7","950.5","461.2","178","89","47.8","27.2","15.6","13.3","19.2","0","0","0","0","0","0","379","206","47","13","0","311","199","78","32",
43065,Connahs Quay (H) 25/11/17,10 C.Corsby,all, game, 43065.567233796,43065.695709491,"10383","13.056","63","933.666","1745.4256","9","8.1467","75.4466","5.4927","1075.0735","30.8472","4.6079","5.0815","2.433","0.6599","0.2738","8182.1","2142.7","620.2","117","38.2","999","9","0","0","0","0","32","21","9","1","5.1448","1.1115","0.2601","0.0868","0.0339","3550","476.7","98","27.8","9.6","5.1696","1.0106","0.2066","0.0282","0.0038","6319.1","506.3","95.6","14.9","2.2","2.4973","4.073","2.9193","1.6296","0.8006","0.4524","0.2581","0.1426","0.0941","0.0698","0.1193","6667.7","2453.2","1065.5","471.2","200.9","100.7","52.7","29.4","19.1","14.2","25.6","0","0","0","0","0","0","420","207","37","11","0","359","188","66","33",
