Date,Session Title,Player Name,Split Name,Tags,Split Start Time,Split End Time,Duration,Distance (km),Power Plays,Sprint Distance (m),Energy (kcal),Impacts,Top Speed (m/s),Distance Per Min (m/min),Power Score (w/kg),Player Load,Work Ratio,Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: > 20 G (Impacts),Power Play Duration Zones: 0 - 2.5 s (Power Plays),Power Play Duration Zones: 2.5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7.5 s (Power Plays),Power Play Duration Zones: 7.5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s
43066,Training 27/11/17 (Mon),02 D.Rees,all, training, 43066.723394676,43066.791876157,"5917","3.7031","7","112.216","416.4055","0","7.0223","37.5509","2.7671","251.61","8.7905","2.5779","0.7765","0.2365","0.0871","0.0251","5500.2","336.8","60.6","15.3","3.7","74","0","0","0","0","0","4","1","2","0","1.6346","0.2705","0.0696","0.0104","0.0015","2460.4","187","36.9","5.3","0.6","1.4544","0.1996","0.0521","0.0091","0.0013","2996.2","182","40.2","6.7","1.3","1.9687","0.9369","0.3882","0.1651","0.0884","0.085","0.0319","0.0175","0.0123","0.0049","0.0043","5040.5","606.3","153.7","54.4","24.3","19.5","7.4","4.2","3.4","1.4","1.5","0","0","0","0","0","0","86","52","14","6","0","67","76","15","2",
43066,Training 27/11/17 (Mon),15 R.Thomas,all, training, 43066.725655093,43066.797799769,"6233","2.9835","4","41.959","336.1517","1","7.7023","28.7194","2.1501","258.2989","6.7508","2.1353","0.6144","0.1918","0.0219","0.02","5900","277.3","49.3","3.9","2.8","163","1","0","0","0","0","3","0","1","0","1.2725","0.2252","0.0711","0.0128","0.0097","2159.7","147.2","32.1","5","3.5","1.1387","0.1941","0.0473","0.0111","0.001","3690.9","153.5","32.8","8","0.6","1.6484","0.773","0.2506","0.1399","0.062","0.0483","0.0294","0.011","0.0088","0.0078","0.0045","5531.1","501.3","104","45.3","21","13.7","8.6","3.3","2.2","1.5","1.3","0","0","0","0","0","0","104","51","24","4","0","64","68","10","11",
43066,Training 27/11/17 (Mon),03 K.McCarthy,all, training, 43066.719913194,43066.789435185,"6007","3.7622","2","63.827","406.0118","2","6.9423","37.5786","2.8062","278.7242","12.4295","2.4025","1.1029","0.1931","0.0429","0.0209","5379.4","565.7","51.1","7.4","3.1","127","2","0","0","0","0","0","0","2","0","1.739","0.2009","0.0437","0.0146","0.0008","2717.5","137.3","22.5","7.2","0.4","1.5692","0.1569","0.0299","0.0071","0","2938.8","150.7","26","6.3","0","1.7931","1.128","0.5607","0.1377","0.0522","0.0527","0.0228","0.0101","0.0035","0.0009","0.0005","4928.6","768.8","227","45.4","15","12.5","5.3","2.6","1.1","0.2","0.2","0","0","0","0","0","0","94","33","17","0","0","76","33","19","2",
43066,Training 27/11/17 (Mon),17 G.Howell,all, training, 43066.723638889,43066.797340278,"6368","4.3073","9","96.041","488.31","1","6.9801","40.5841","3.0588","341.9823","10.4027","2.9499","1.0181","0.2432","0.0704","0.0256","5836.9","452.9","61.3","12.7","3.8","357","1","0","0","0","0","7","0","2","0","1.7826","0.3682","0.0875","0.023","0.0121","2653.8","225.9","41.7","8.3","4.1","1.6492","0.2985","0.0681","0.0164","0.0017","3155.3","222.5","45","9.9","1.1","2.2409","1.1489","0.453","0.1939","0.0969","0.0742","0.0413","0.0302","0.0149","0.0043","0.0089","5304.9","732.6","187.6","66.8","29.5","20","10.5","7.7","3.9","1.3","2.8","0","0","0","0","0","0","146","80","24","6","0","122","100","20","13",
43066,Training 27/11/17 (Mon),28 R.Morgan,all, training, 43066.723981481,43066.799758102,"6547","4.1916","3","32.894","492.3932","3","6.7845","38.4138","2.9178","352.1971","10.0412","2.866","1.0233","0.2694","0.0329","0","6015.7","458.5","67.7","5.1","0","316","3","0","0","0","0","1","2","0","0","1.7366","0.3915","0.1003","0.0219","0.0069","2518.8","253.4","49.8","9.3","2.5","1.535","0.3043","0.0794","0.0148","0.001","3386.2","258.2","57.9","10.3","0.6","2.1883","1.1198","0.4464","0.2091","0.0829","0.073","0.034","0.0196","0.0057","0.0081","0.0046","5498.2","720.3","187.2","70.1","28.3","21.6","10.8","5.1","1.6","2.3","1.5","0","0","0","0","0","0","143","87","31","2","0","111","96","27","12",
43066,Training 27/11/17 (Mon),12 D.Spencer,all, training, 43066.725662037,43066.795030093,"5993","3.7969","8","117.589","505.3774","0","6.9867","38.013","2.8684","354.722","9.9678","2.4425","0.903","0.3338","0.0979","0.0197","5493.7","396.1","83.6","17","2.9","144","0","0","0","0","0","5","1","2","0","1.64","0.3311","0.078","0.0107","0.0012","2587.2","191.4","35.8","4.2","0.5","1.4022","0.2505","0.0673","0.0141","0.0019","2921.9","197.6","44.8","8.9","1","1.8847","0.9604","0.4157","0.2303","0.1128","0.081","0.0577","0.0252","0.0117","0.0059","0.0115","5070.9","604.4","166.3","71.6","31.7","19.2","14.5","6.7","3","1.6","3.4","0","0","0","0","0","0","106","74","24","4","0","109","70","17","3",
43066,Training 27/11/17 (Mon),11 J.Lam,all, training, 43066.735155093,43066.792960648,"4994","2.844","3","6.614","352.204","4","5.1","34.1694","2.4944","238.7462","8.812","1.9208","0.7052","0.2115","0.0066","0","4637.6","300.2","55.2","1.3","0","77","4","0","0","0","0","3","0","0","0","1.3145","0.18","0.0471","0.0101","0.0002","1920.7","120.2","24.9","4.7","0.1","1.0978","0.1518","0.0393","0.0032","0.0001","2766.4","126.5","28.2","2.5","0.1","1.4888","0.6964","0.4123","0.1562","0.0454","0.0182","0.0149","0.0072","0.0032","0.0013","0.0003","4311.9","447.5","155","50.1","15.1","6.3","5","2.1","0.8","0.4","0.1","0","0","0","0","0","0","73","43","5","0","0","59","50","15","1",
43066,Training 27/11/17 (Mon),05 E.Lewis,all, training, 43066.722527778,43066.791373843,"5948","3.7646","7","90.305","524.139","1","6.5201","37.9748","2.731","482.1549","8.0915","2.8802","0.654","0.1401","0.0877","0.0026","5600.4","297.7","34.4","15.3","0.4","109","1","0","0","0","0","3","3","1","0","1.652","0.2403","0.0618","0.0109","0.0019","2545.2","173.9","31.1","5.2","0.7","1.5762","0.1773","0.0386","0.0056","0.0002","2989.6","169.6","27.8","4.8","0.3","2.1748","1.0407","0.2677","0.1012","0.0706","0.0587","0.0196","0.0175","0.0064","0.0014","0.006","5075.9","682.1","112.7","33.2","18.8","13.1","4.8","4.1","1.4","0.4","1.7","0","0","0","0","0","0","81","42","9","1","0","68","50","15","5",
43066,Training 27/11/17 (Mon),26 M.Swindlehurst,all, training, 43066.723638889,43066.798810185,"6495","4.1005","10","144.814","475.013","3","7.5512","37.8795","2.9145","304.5635","10.4655","2.5546","1.041","0.36","0.0858","0.059","5932.7","447.4","91","15.2","8.4","142","3","0","0","0","0","6","2","2","0","1.6413","0.3562","0.1219","0.027","0.0118","2486.3","221.1","56","10.7","4","1.5394","0.2884","0.096","0.0151","0.0033","3426","214.9","64","10.1","1.6","1.8884","1.0579","0.5158","0.2472","0.1505","0.0871","0.0705","0.0418","0.0196","0.0143","0.0074","5430.2","673.9","205.6","80.1","43.4","24","17.2","10.2","4.5","3.3","2.3","0","0","0","0","0","0","94","100","33","7","0","97","94","29","13",
43066,Training 27/11/17 (Mon),04 B.Woolridge,all, training, 43066.720373843,43066.791592593,"6153","4.0062","4","118.715","440.5755","3","7.3334","39.0658","2.8532","377.039","11.3616","2.5332","1.087","0.2673","0.0472","0.0716","5606.8","456.7","71.3","8.1","10.3","237","3","0","0","0","0","1","0","3","0","1.7519","0.2725","0.0612","0.0132","0.0037","2530.5","187.2","35.2","6.9","1.5","1.664","0.1827","0.0469","0.0093","0.0009","3178","167.7","37","8.5","0.7","1.8182","1.1238","0.6339","0.2049","0.0743","0.0622","0.0465","0.0179","0.0122","0.0043","0.0079","5078.1","715.5","237.8","67.1","23.4","13.2","8.8","4.1","2.4","1","1.8","0","0","0","0","0","0","79","58","14","3","0","69","55","21","6",
