Date,Session Title,Player Name,Split Name,Tags,Split Start Time,Split End Time,Duration,Distance (km),Power Plays,Sprint Distance (m),Energy (kcal),Impacts,Top Speed (m/s),Distance Per Min (m/min),Power Score (w/kg),Player Load,Work Ratio,Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: > 20 G (Impacts),Power Play Duration Zones: 0 - 2.5 s (Power Plays),Power Play Duration Zones: 2.5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7.5 s (Power Plays),Power Play Duration Zones: 7.5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s
43036,TNS (A) 28/10/17,03 K.McCarthy,all, game, 43036.576165509,43036.690873843,"9911","11.3339","67","918.421","1382.2332","11","8.3356","68.6141","5.5578","665.6398","28.5187","4.4931","3.9624","1.96","0.6977","0.2207","7572.2","1686.5","495.8","125.6","30.6","701","11","0","0","0","0","43","16","3","5","4.4617","1.0635","0.3398","0.1048","0.0493","3383.1","483.9","126.3","36.3","13.9","3.9364","0.9773","0.3257","0.0625","0.0129","5158.5","518.1","153.9","29.8","6.9","2.5133","3.4752","2.1796","1.2656","0.7561","0.4033","0.2456","0.1552","0.0892","0.0658","0.1849","6137.6","2142.4","801.3","374.2","190.7","93.6","56.8","34.9","21.5","14.6","43.1","0","0","0","0","0","0","344","244","67","29","0","333","182","95","44",
43036,TNS (A) 28/10/17,08 C.Baker,all, game, 43036.575028935,43036.691967593,"10104","13.7867","103","985.797","2020.6255","5","7.8223","81.8686","6.5651","800.1589","38.2739","3.4682","5.4121","3.9207","0.8778","0.108","6723.8","2210.5","993.5","160","15.7","544","5","0","0","0","0","59","32","10","2","5.3819","1.2113","0.3438","0.0971","0.0543","3432.5","497","117.3","30.2","15.1","5.1502","1.1775","0.2945","0.0656","0.0105","5318.6","523.8","132.1","31.9","5","1.7526","3.4831","3.551","2.3969","1.2382","0.6266","0.2774","0.1653","0.0995","0.0614","0.1347","5506.6","2053.8","1245.1","666.7","303.7","147.2","67.3","39.2","24.7","15.1","34.1","0","0","0","0","0","0","378","237","83","23","0","358","218","69","48",
43036,TNS (A) 28/10/17,21 H.Owen,all, game, 43036.574678241,43036.688894676,"9868","5.3289","18","202.606","598.0383","5","6.8801","32.4012","2.4157","514.0342","9.9643","3.0094","1.5447","0.5722","0.1792","0.0234","9019.2","668.9","144.2","32.4","3.5","214","5","0","0","0","0","13","5","0","0","2.3252","0.3851","0.0758","0.0245","0.0061","3189.2","211.9","32.9","8.2","2","2.0983","0.3319","0.0647","0.0155","0.002","6152.3","224","39","7.9","0.8","2.3308","1.3648","0.7894","0.3691","0.2209","0.1102","0.0646","0.0295","0.0175","0.009","0.0231","8512.6","828.2","302.4","109.6","55.1","25.8","15","7.4","3.9","2.2","6","0","0","0","0","0","0","134","66","17","4","0","124","64","17","8",
43036,TNS (A) 28/10/17,05 E.Lewis,all, game, 43036.571208333,43036.685954861,"9914","12.5415","51","702.884","1882.762","4","8.1978","75.9016","5.8925","947.5694","32.5066","4.8056","4.6747","2.3583","0.5601","0.1428","7209.6","1985.1","597.6","101.3","20.4","353","4","0","0","0","0","28","15","3","5","5.1354","0.9781","0.2517","0.0857","0.0307","3684.3","451.4","96.2","27.4","8.5","4.9151","0.8657","0.2168","0.0529","0.0093","5059.5","454.5","103.4","23.9","4.9","2.7278","3.9086","2.6901","1.5792","0.7584","0.3715","0.1856","0.0835","0.0668","0.0493","0.1206","5717.8","2378.3","974.1","450.3","187.7","86.4","43.2","20.1","16.4","11.7","28","0","0","0","0","0","0","376","155","51","21","0","306","183","59","33",
43036,TNS (A) 28/10/17,17 G.Howell,all, game, 43036.576765046,43036.691289352,"9335","4.4295","0","0","475.8611","2","4.3378","28.4703","1.9175","344.5612","8.6742","2.7905","1.4641","0.175","0","0","9218.4","628.9","47.6","0","0","208","2","0","0","0","0","0","0","0","0","2.018","0.252","0.04","0.0066","0","2785.8","170.1","22.7","3.4","0","1.8844","0.1934","0.03","0.0049","0.0003","6712.7","173.1","24.2","2.6","0.3","1.9742","1.4759","0.7391","0.1733","0.0388","0.016","0.0051","0.0034","0.0005","0","0.0031","8623.5","908.8","278.5","60.2","13.7","5.9","2","1.2","0.2","0","0.9","0","0","0","0","0","0","137","46","7","1","0","118","56","10","0",
43036,TNS (A) 28/10/17,18 W.Evans,all, game, 43036.573291667,43036.685222222,"9671","13.0529","80","1132.447","1928.6614","5","8.2267","80.982","6.4687","720.8538","35.5966","4.4173","4.9092","2.594","0.8012","0.3313","6789.8","2035","655.6","143.7","46.5","555","5","0","0","0","0","48","21","8","3","5.0549","1.1071","0.3322","0.1143","0.0479","3470.8","474","113.4","34.7","14","5.0258","1.0188","0.252","0.0807","0.0192","4935.8","467.8","111.9","38.1","10.1","2.2735","3.8527","3.0109","1.6528","0.8458","0.481","0.328","0.1996","0.1438","0.0895","0.1754","5262.7","2341.9","1077.4","471.3","206.1","106.8","68.5","41.7","30.3","20.5","43.4","0","0","0","0","0","0","350","159","82","38","0","340","176","82","44",
43036,TNS (A) 28/10/17,16 J.Barnett,all, game, 43036.574680556,43036.690265046,"9483","3.7918","1","5.757","455.3165","0","5.2445","23.9913","1.5925","645.9737","4.6343","2.9037","0.7726","0.1097","0.0058","0","9613.2","343.4","28.8","1.1","0","118","0","0","0","0","0","1","0","0","0","1.8139","0.1819","0.0309","0.001","0","3836.6","129","17","0.5","0","1.5957","0.1419","0.0241","0.0026","0","5843.1","140.3","18","2","0","2.428","0.8704","0.3496","0.0864","0.0291","0.0142","0.0064","0.004","0.0016","0.0016","0.0004","9252.8","545.2","140.8","29.6","9","4.3","2.3","1.3","0.6","0.5","0.1","0","0","0","0","0","0","92","30","6","0","0","76","46","2","0",
43036,TNS (A) 28/10/17,14 J.Edwards,all, game, 43036.581303241,43036.691806713,"9548","5.8579","15","184.514","670.7213","4","7.5401","36.8115","2.8001","356.8346","13.3532","3.0048","1.9569","0.7117","0.1347","0.0498","8503.9","828.2","184.1","24.3","7","202","4","0","0","0","0","11","1","2","1","2.5226","0.4894","0.0946","0.0205","0.0068","2592.6","264.7","42.7","7.2","2.1","2.2295","0.3782","0.0897","0.023","0.0036","6319","253","52.3","11.7","2.2","1.9389","1.8234","1.1062","0.5241","0.2078","0.09","0.0561","0.028","0.0274","0.0173","0.0387","7721.8","1138.1","409.3","157.5","56.7","23.8","13.2","7.1","6.7","3.6","9.7","0","0","0","0","0","0","180","98","26","10","0","154","100","17","9",
43036,TNS (A) 28/10/17,10 C.Corsby,all, game, 43036.605371528,43036.690466435,"5527","8.4374","61","755.865","1159.9972","5","8.7467","91.5952","5.5012","668.3892","30.5092","2.9225","2.9674","1.7917","0.616","0.1399","5513.2","1261.2","447.6","111.4","18.8","668","5","0","0","0","0","38","15","4","4","3.2542","0.6976","0.239","0.0716","0.0387","1957.6","280.5","83","21.8","10.4","3.208","0.7003","0.172","0.0482","0.0077","4586.8","318.5","70.3","19.6","3.7","1.3164","2.7563","1.6686","1.1432","0.6736","0.3373","0.1913","0.1089","0.0676","0.0468","0.1274","4373","1696.6","607.5","317.8","159.6","77.5","42.8","23.9","15.3","10.3","27.9","0","0","0","0","0","0","248","126","40","16","0","201","120","55","33",
43036,TNS (A) 28/10/17,09 A.Roscrow,all, game, 43036.574427083,43036.690190972,"10002","12.1326","75","1198.594","1637.6395","13","8.8712","72.7812","5.7092","647.6943","28.7972","4.7634","4.2698","1.9009","0.7583","0.4403","7556.8","1775.2","475.6","134.7","59.7","534","13","0","0","0","0","44","14","12","5","4.7707","0.9509","0.2947","0.1042","0.0374","3501.9","395.7","98.7","28.2","9.3","4.7268","0.9814","0.2148","0.0419","0.0098","5410.8","444.6","90.8","17.7","4.3","2.857","3.4442","2.462","1.2182","0.7525","0.5007","0.2966","0.1894","0.1233","0.0854","0.2033","6183.5","2090.7","906.6","354.5","185.6","107.2","58.4","35.9","24","16.1","39.5","0","0","0","0","0","0","310","171","38","12","0","289","146","61","28",
43036,TNS (A) 28/10/17,07 E.Evans,all, game, 43036.600398148,43036.690520833,"5498","7.827","68","1018.238","1035.4269","1","8.6267","85.4163","4.9653","458.5795","26.379","2.3743","2.8898","1.5446","0.8207","0.1975","6009.3","1212","390.9","146.5","27.8","271","1","0","0","0","0","40","15","10","3","2.9856","0.706","0.2555","0.0777","0.035","1777.2","264.3","80.6","22.8","10.5","2.7992","0.697","0.2059","0.0566","0.0084","5226.7","298.2","79.4","22.6","4.2","1.2018","2.2925","1.6035","0.9515","0.6664","0.4078","0.2086","0.1507","0.1142","0.0756","0.1545","5166","1369.4","584.5","274.5","152.5","85.1","44.3","32.9","25","16.5","35.8","0","0","0","0","0","0","195","116","52","14","0","182","106","44","34",
43036,TNS (A) 28/10/17,06 B.Bowler,all, game, 43036.600634259,43036.689138889,"7647","11.0366","69","798.887","1515.1178","3","7.2756","86.5955","6.8234","593.882","37.9981","3.2038","4.1115","2.9224","0.7433","0.0556","5099.7","1669.9","733.9","135","8.2","299","3","0","0","0","0","32","24","11","2","4.1869","0.9884","0.2658","0.0804","0.0274","2452.3","382.8","96.7","26.7","8.5","4.2923","1.0053","0.1591","0.0284","0.0025","4153.4","434.5","75.2","15.4","1.2","1.6901","2.734","2.6871","1.8821","1.075","0.4877","0.2201","0.1213","0.0692","0.0311","0.0389","4016.8","1650.5","959.9","532","259.9","113.2","52.1","29.4","15.8","7.5","9.6","0","0","0","0","0","0","361","162","44","6","0","261","172","53","29",
43036,TNS (A) 28/10/17,04 B.Woolridge,all, game, 43036.573846065,43036.689716435,"10011","12.1537","48","577.022","1450.4685","9","8.0356","72.8422","5.7746","758.3277","31.3269","4.8178","4.6649","2.094","0.4002","0.1768","7406.4","1971","537.6","71.3","24.9","745","9","0","0","0","0","28","16","3","1","4.8807","0.9938","0.2998","0.1059","0.0433","3562.5","479.1","119.7","39.3","14.1","4.5803","0.8826","0.2764","0.0754","0.0155","5141","471.4","136.3","38.8","9","2.6975","3.8919","2.6622","1.4085","0.5757","0.3273","0.1979","0.1118","0.0793","0.0559","0.1456","5880.1","2364.8","969.9","417.3","156.5","80.7","47","28.7","18.3","13.2","34.7","0","0","0","0","0","0","326","214","86","40","0","305","194","96","53",
43036,TNS (A) 28/10/17,02 D.Rees,all, game, 43036.573849537,43036.749233796,"9499","12.7002","74","1036.93","1551.9681","9","8.6356","80.2202","4.0239","715.5907","20.692","4.5487","4.6447","2.4699","0.7522","0.2847","12452.2","1898.7","628.3","135","39","251","9","0","0","0","0","42","23","7","2","5.0273","1.0817","0.3357","0.1013","0.056","3524.9","454.9","114","31","14.5","4.6661","1.0537","0.2941","0.0704","0.0137","10362.6","479.7","132.7","31.6","7.3","2.6126","3.4476","2.89","1.5611","0.8588","0.4549","0.2796","0.1953","0.1161","0.0878","0.1963","11058.1","2087.3","1036.2","457","217","104.8","64.3","40.5","25.4","19.1","43.5","0","0","0","0","0","0","310","245","72","30","0","288","204","77","40",
43036,TNS (A) 28/10/17,03 K.McCarthy,game, game, 43036.606769826,43036.683986644,"5722","9.2431","64","893.078","1138.0577","7","8.3356","96.9216","7.9249","482.7766","41.2257","3.4916","3.3221","1.7455","0.6724","0.2207","4669","1410.7","440.5","120.8","30.6","579","7","0","0","0","0","41","16","3","4","3.6797","0.8769","0.2993","0.09","0.044","2476","374.7","107.2","29.8","12","3.2905","0.8297","0.2764","0.0539","0.012","3115.3","406.1","119.7","24.4","6.4","1.8385","2.9024","1.8408","1.1124","0.681","0.3729","0.228","0.1475","0.0863","0.0654","0.1771","3477.8","1786.9","671.9","323.6","168.4","83.9","51.1","32.4","20.5","14.4","40.7","0","0","0","0","0","0","276","189","47","27","0","260","147","74","38",
43036,TNS (A) 28/10/17,08 C.Baker,game, game, 43036.606769826,43036.683986644,"5723","11.6993","100","972.146","1730.1888","5","7.8223","122.6552","9.9218","598.4854","58.6447","2.5209","4.6888","3.7533","0.8641","0.108","3650.8","1899.7","948","157.4","15.7","468","5","0","0","0","0","57","32","10","2","4.6015","1.056","0.2994","0.0898","0.053","2426.1","397.6","96.7","27.2","14.6","4.4566","1.0526","0.2588","0.0576","0.0099","3143.7","424.4","109.9","26.8","4.6","1.1049","2.8802","3.1683","2.2721","1.1969","0.604","0.2693","0.1561","0.096","0.0576","0.1296","2655.6","1691","1098.1","626.1","290","139.8","64.8","36.2","23.6","13.9","32.5","0","0","0","0","0","0","313","195","67","21","0","299","172","58","46",
