Date,Session Title,Player Name,Split Name,Tags,Split Start Time,Split End Time,Duration,Distance (km),Power Plays,Sprint Distance (m),Energy (kcal),Impacts,Top Speed (m/s),Distance Per Min (m/min),Power Score (w/kg),Player Load,Work Ratio,Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: > 20 G (Impacts),Power Play Duration Zones: 0 - 2.5 s (Power Plays),Power Play Duration Zones: 2.5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7.5 s (Power Plays),Power Play Duration Zones: 7.5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s
43232,180512 v Barry Town (H),05 E.Lewis,all, game, 43232.692368056,43232.808832176,"10063","10.6873","52","661.006","1601.9789","19","8.3823","63.7222","4.9355","922.8576","24.639","4.5321","3.6679","1.8263","0.4972","0.1638","7951.1","1534.9","464.5","89.6","22.4","350","19","0","0","0","0","27","19","3","3","4.3785","0.8284","0.2205","0.0664","0.0319","3619.3","374.5","81.4","22","7.8","4.1088","0.8252","0.193","0.0309","0.0037","5438.2","411.9","91.7","14","1.7","2.9559","2.8866","2.1957","1.2209","0.5923","0.3299","0.1782","0.1235","0.0709","0.0445","0.0889","6809.1","1762.9","796.9","356.5","149.4","76.4","41.3","26.4","15.7","8.8","19.1","0","0","0","0","0","0","279","172","34","7","0","266","144","49","22",
43232,180512 v Barry Town (H),10 C.Corsby,all, game, 43232.68822338,43232.805826389,"10161","6.0329","35","294.83","827.1128","12","7.9467","35.624","2.8384","862.4337","13.8137","2.6607","2.0657","1.0117","0.2368","0.058","8973.1","881.7","254.4","43.5","8.2","310","10","2","0","0","0","29","5","1","0","2.3489","0.5713","0.1673","0.0557","0.0234","2137.5","281.1","62.7","18.9","7.1","2.1545","0.535","0.1397","0.0306","0.0065","7257.9","302","75.5","15.2","3","1.6532","1.7955","1.0702","0.6985","0.3451","0.1713","0.1141","0.072","0.0402","0.0277","0.0451","8233.6","1111.9","399.9","205.2","91.3","45.2","28.6","17","10.1","6.3","11.8","0","0","0","0","0","0","155","141","34","13","0","144","108","44","23",
43232,180512 v Barry Town (H),05 E.Lewis,game, game, 43232.71805875,43232.798104144,"5990","8.9446","51","658.355","1353.2634","15","8.3823","89.595","7.0019","631.7102","35.557","3.5556","3.1724","1.753","0.4946","0.1638","5039.6","1319.9","445","89.1","22.4","305","15","0","0","0","0","26","19","3","3","3.6976","0.6992","0.1942","0.0616","0.0317","2667.9","295.4","69.5","19.5","7.7","3.5355","0.7198","0.1661","0.03","0.0037","3437.4","331.1","72.9","12.9","1.7","2.2398","2.4206","1.9619","1.1362","0.5703","0.3175","0.1695","0.1212","0.0706","0.0432","0.0886","4092.1","1474.2","703.5","325.1","141.8","72.2","38.2","25.8","15.6","8.5","19","0","0","0","0","0","0","235","130","32","7","0","218","117","41","21",
43232,180512 v Barry Town (H),10 C.Corsby,game, game, 43232.71692272,43232.754459653,"3243","4.3949","29","276.184","601.4806","9","7.9467","81.3114","6.4663","332.461","32.8061","1.8056","1.5236","0.7895","0.2182","0.058","2344.7","652.5","198","39.9","8.2","176","7","2","0","0","0","24","4","1","0","1.7098","0.3906","0.1197","0.041","0.0167","1366.5","179.1","42.4","13.3","4.9","1.6048","0.3958","0.0898","0.0222","0.0045","1379.1","202.9","43.6","9.5","2","1.0569","1.3541","0.7774","0.5435","0.2755","0.1372","0.094","0.059","0.0326","0.0245","0.0402","1801.9","836.9","285.2","156.3","70.5","34.5","21.8","13","7.9","5.2","10.1","0","0","0","0","0","0","114","84","21","9","0","96","69","30","14",
43232,180512 v Barry Town (H),05 E.Lewis,1st.half, game, 43232.71805875,43232.752941921,"3014","4.3437","22","249.244","653.9638","7","8.3823","86.4708","6.725","311.5698","34.4603","1.6823","1.4481","0.9641","0.1987","0.0505","2123.2","602.9","244.8","36.1","6.9","145","7","0","0","0","0","10","11","1","0","1.7478","0.3453","0.0932","0.0217","0.0138","1291.7","149.2","33.4","7.5","3.4","1.6872","0.3535","0.0662","0.0135","0.0016","1327.1","163.3","31.4","6.3","0.6","1.0825","1.1035","0.9115","0.6325","0.2764","0.1367","0.0735","0.0501","0.0317","0.0145","0.0308","1690.6","674","324.2","175.8","70.2","33.7","18","10.5","7.2","2.9","6.8","0","0","0","0","0","0","124","56","15","3","0","103","55","16","10",
43232,180512 v Barry Town (H),10 C.Corsby,1st.half, game, 43232.71692272,43232.754459653,"3243","4.3949","29","276.184","601.4806","9","7.9467","81.3114","6.4663","332.461","32.8061","1.8056","1.5236","0.7895","0.2182","0.058","2344.7","652.5","198","39.9","8.2","176","7","2","0","0","0","24","4","1","0","1.7098","0.3906","0.1197","0.041","0.0167","1366.5","179.1","42.4","13.3","4.9","1.6048","0.3958","0.0898","0.0222","0.0045","1379.1","202.9","43.6","9.5","2","1.0569","1.3541","0.7774","0.5435","0.2755","0.1372","0.094","0.059","0.0326","0.0245","0.0402","1801.9","836.9","285.2","156.3","70.5","34.5","21.8","13","7.9","5.2","10.1","0","0","0","0","0","0","114","84","21","9","0","96","69","30","14",
43232,180512 v Barry Town (H),05 E.Lewis,2nd.half, game, 43232.76365838,43232.798104144,"2976","4.6008","29","409.111","699.2996","8","8.2823","92.759","7.2823","320.1404","36.6676","1.7575","1.6466","0.7876","0.2959","0.1132","2029.5","678.4","199.8","53","15.5","153","8","0","0","0","0","16","8","2","3","1.8531","0.3477","0.1002","0.0399","0.0178","1276.5","142.2","35.8","12","4.3","1.7655","0.3596","0.0983","0.0165","0.0022","1293.6","163.6","40.6","6.5","1.1","1.1036","1.1954","1.0358","0.501","0.2933","0.1808","0.096","0.0711","0.0373","0.0287","0.0577","1557","726.8","373","148.3","71.4","38.5","20.2","15.3","7.9","5.6","12.2","0","0","0","0","0","0","111","74","17","4","0","115","62","25","11",
